"id","taiaroa_east","direction","latitude","longitude","date","species","species_nice_name","count","year","month","season"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","black_backed_gull","Black-backed gull",20,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","red_billed_gull","Red-billed gull",87,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","sooty_shearwater","Sooty shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","white_capped_mollymawk","White-capped albatross",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","bullers_shearwater","Buller's shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast5.10km","out","-45.774693","170.820007","2018-01-30","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-01-30","black_backed_gull","Black-backed gull",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-01-30","sooty_shearwater","Sooty shearwater",6,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-01-30","white_capped_mollymawk","White-capped albatross",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",5,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-01-30","bullers_shearwater","Buller's shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-01-30","cape_petrel","Cape petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-01-30","salvins_mollymawk","Salvin's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","white_fronted_tern","White-fronted tern",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","unknown_giant_petrel","Unknown giant petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","cape_petrel","Cape petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","salvins_mollymawk","Salvin's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-01-30","campbell_albatross","Campbell albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-01-30","sooty_shearwater","Sooty shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-01-30","cape_petrel","Cape petrel",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-01-30","salvins_mollymawk","Salvin's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","sooty_shearwater","Sooty shearwater",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","white_capped_mollymawk","White-capped albatross",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","salvins_mollymawk","Salvin's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","southern_royal_albatross","Southern royal albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","unknown_storm_petrel","Unknown storm petrel",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-01-30","bullers_shearwater","Buller's shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","out","-45.813379","171.2","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","out","-45.813379","171.2","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-01-30","white_capped_mollymawk","White-capped albatross",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-01-30","cape_petrel","Cape petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-01-30","southern_royal_albatross","Southern royal albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-01-30","white_faced_storm_petrel","White-faced storm petrel",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-01-30","southern_royal_albatross","Southern royal albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-01-30","bullers_shearwater","Buller's shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","sooty_shearwater","Sooty shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","white_capped_mollymawk","White-capped albatross",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","cape_petrel","Cape petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","southern_royal_albatross","Southern royal albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","mottled_petrel","Mottled petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","bullers_shearwater","Buller's shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast35.40km","back","-45.813379","171.2","2018-01-30","white_faced_storm_petrel","White-faced storm petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","sooty_shearwater","Sooty shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","white_capped_mollymawk","White-capped albatross",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","bullers_mollymawk","Buller's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","cape_petrel","Cape petrel",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","white_chinned_petrel","White-chinned petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","southern_royal_albatross","Southern royal albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","mottled_petrel","Mottled petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",3,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","bullers_shearwater","Buller's shearwater",4,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast30.35km","back","-45.805056","171.136873","2018-01-30","white_faced_storm_petrel","White-faced storm petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","sooty_shearwater","Sooty shearwater",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","white_capped_mollymawk","White-capped albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","cape_petrel","Cape petrel",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","salvins_mollymawk","Salvin's albatross",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","southern_royal_albatross","Southern royal albatross",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","bullers_shearwater","Buller's shearwater",2,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast25.30km","back","-45.802175","171.070927","2018-01-30","white_faced_storm_petrel","White-faced storm petrel",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","back","-45.791233","171.00974","2018-01-30","sooty_shearwater","Sooty shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","back","-45.791233","171.00974","2018-01-30","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","back","-45.791233","171.00974","2018-01-30","bullers_shearwater","Buller's shearwater",1,2018,1,"summer"
"munida_2018_01_30","TaiaroaEast20.25km","back","-45.791233","171.00974","2018-01-30","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,1,"summer"
"munida_2018_03_26","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-03-26","red_billed_gull","Red-billed gull",35,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-03-26","northern_royal_albatross","Northern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-03-26","cape_petrel","Cape petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast10.15km","out","-45.781968","170.880842","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-03-26","red_billed_gull","Red-billed gull",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","black_backed_gull","Black-backed gull",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","red_billed_gull","Red-billed gull",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","sooty_shearwater","Sooty shearwater",7,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","white_capped_mollymawk","White-capped albatross",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","bullers_mollymawk","Buller's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","black_billed_gull","Black-billed gull",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","red_billed_gull","Red-billed gull",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","sooty_shearwater","Sooty shearwater",41,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","white_capped_mollymawk","White-capped albatross",4,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","cape_petrel","Cape petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","white_chinned_petrel","White-chinned petrel",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","wandering_albatross","Wandering albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","sooty_shearwater","Sooty shearwater",4,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","white_fronted_tern","White-fronted tern",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","bullers_mollymawk","Buller's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","southern_royal_albatross","Southern royal albatross",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","bullers_shearwater","Buller's shearwater",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-03-26","campbell_albatross","Campbell albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","out","-45.813379","171.2","2018-03-26","sooty_shearwater","Sooty shearwater",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","out","-45.813379","171.2","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","out","-45.813379","171.2","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","sooty_shearwater","Sooty shearwater",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","bullers_mollymawk","Buller's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","southern_royal_albatross","Southern royal albatross",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","grey_backed_storm_petrel","Grey-backed storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","out","-45.819631","171.264659","2018-03-26","antarctic_prion","Antarctic prion",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","out","-45.820735","171.32876","2018-03-26","white_chinned_petrel","White-chinned petrel",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","out","-45.820735","171.32876","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","out","-45.820735","171.32876","2018-03-26","fairy_prion","Fairy prion",6,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","out","-45.820735","171.32876","2018-03-26","grey_backed_storm_petrel","Grey-backed storm petrel",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","out","-45.820735","171.32876","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-03-26","fairy_prion","Fairy prion",15,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-03-26","wandering_albatross","Wandering albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","out","-45.821431","171.394157","2018-03-26","soft_plumaged_petrel","Soft-plumaged petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","out","-45.830173","171.458426","2018-03-26","sooty_shearwater","Sooty shearwater",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","out","-45.830173","171.458426","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","out","-45.830173","171.458426","2018-03-26","fairy_prion","Fairy prion",10,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","back","-45.830173","171.458426","2018-03-26","white_capped_mollymawk","White-capped albatross",3,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","back","-45.830173","171.458426","2018-03-26","northern_royal_albatross","Northern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast55.60km","back","-45.830173","171.458426","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","bullers_mollymawk","Buller's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","fairy_prion","Fairy prion",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast50.55km","back","-45.821431","171.394157","2018-03-26","wandering_albatross","Wandering albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-03-26","salvins_mollymawk","Salvin's albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-03-26","fairy_prion","Fairy prion",3,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast45.50km","back","-45.820735","171.32876","2018-03-26","wandering_albatross","Wandering albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-03-26","cape_petrel","Cape petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-03-26","white_chinned_petrel","White-chinned petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast40.45km","back","-45.819631","171.264659","2018-03-26","fairy_prion","Fairy prion",3,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","sooty_shearwater","Sooty shearwater",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","white_capped_mollymawk","White-capped albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","unknown_giant_petrel","Unknown giant petrel",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","white_chinned_petrel","White-chinned petrel",2,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","southern_royal_albatross","Southern royal albatross",1,2018,3,"summer"
"munida_2018_03_26","TaiaroaEast35.40km","back","-45.813379","171.2","2018-03-26","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,3,"summer"
"munida_2018_05_17","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-05-17","white_capped_mollymawk","White-capped albatross",3,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-05-17","bullers_mollymawk","Buller's albatross",5,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-05-17","cape_petrel","Cape petrel",3,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast15.20km","out","-45.784802","170.948576","2018-05-17","southern_royal_albatross","Southern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-05-17","white_capped_mollymawk","White-capped albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-05-17","northern_royal_albatross","Northern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-05-17","bullers_mollymawk","Buller's albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast20.25km","out","-45.791233","171.00974","2018-05-17","cape_petrel","Cape petrel",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","white_capped_mollymawk","White-capped albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","bullers_mollymawk","Buller's albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","cape_petrel","Cape petrel",2,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","white_chinned_petrel","White-chinned petrel",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","southern_royal_albatross","Southern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast25.30km","out","-45.802175","171.070927","2018-05-17","unknown_mollymawk","Unknown (small) albatross",15,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","white_capped_mollymawk","White-capped albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","northern_royal_albatross","Northern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","bullers_mollymawk","Buller's albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","cape_petrel","Cape petrel",2,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","white_chinned_petrel","White-chinned petrel",2,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","southern_royal_albatross","Southern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast30.35km","out","-45.805056","171.136873","2018-05-17","black_bellied_storm_petrel","Black-bellied storm petrel",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","sooty_shearwater","Sooty shearwater",2,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","white_capped_mollymawk","White-capped albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","bullers_mollymawk","Buller's albatross",2,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","cape_petrel","Cape petrel",4,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","southern_royal_albatross","Southern royal albatross",1,2018,5,"autumn"
"munida_2018_05_17","TaiaroaEast35.40km","out","-45.813379","171.2","2018-05-17","grey_backed_storm_petrel","Grey-backed storm petrel",1,2018,5,"autumn"
